,name_last,dob,year,month,day,trimestre,Deporte
47368,Sudzum,20001129,2000,11,29,4,Tenis
47377,Penzkofer,20000116,2000,1,16,1,Tenis
47378,Fjeldstad,19971202,1997,12,2,4,Tenis
47385,Tseng,20010808,2001,8,8,3,Tenis
47390,Salle,19990819,1999,8,19,3,Tenis
47400,Iyorovbe,19941025,1994,10,25,4,Tenis
47401,Bulus,20001124,2000,11,24,4,Tenis
47402,Obekpa,19980707,1998,7,7,3,Tenis
47403,Mirobyan,19980104,1998,1,4,1,Tenis
47407,Arias Escobar,20010716,2001,7,16,3,Tenis
47409,Bratholm,19990304,1999,3,4,1,Tenis
47417,Bacella,19980114,1998,1,14,1,Tenis
47418,Fumi,19951229,1995,12,29,4,Tenis
47421,Vachtl,19960612,1996,6,12,2,Tenis
47422,Panik,20000509,2000,5,9,2,Tenis
47424,Barton,19980405,1998,4,5,2,Tenis
47425,Vrbensky,19991226,1999,12,26,4,Tenis
47431,Saez Royuela Ariza,20000811,2000,8,11,3,Tenis
47435,Sutris,19980307,1998,3,7,1,Tenis
47444,Montsi,19991109,1999,11,9,4,Tenis
47445,Slump,19990121,1999,1,21,1,Tenis
47481,Jayawickrema,19920113,1992,1,13,1,Tenis
47482,Georgiou,19890309,1989,3,9,1,Tenis
47483,Diaz,19911129,1991,11,29,4,Tenis
47484,Gutierrez,19960804,1996,8,4,3,Tenis
47489,De Silva,19950703,1995,7,3,3,Tenis
47502,Henning,20001110,2000,11,10,4,Tenis
49208,Hoekzema,19870105,1987,1,5,1,Tenis
49216,Uda,19860522,1986,5,22,2,Tenis
49220,Ayyash,19861212,1986,12,12,4,Tenis
49221,Haddad,19870624,1987,6,24,2,Tenis
49264,Campbell,19861110,1986,11,10,4,Tenis
49290,Khan,19861231,1986,12,31,4,Tenis
49294,Dickson,19880128,1988,1,28,1,Tenis
49344,Berger,19860916,1986,9,16,3,Tenis
49364,Colpan,19880913,1988,9,13,3,Tenis
49371,Tronciu,19890421,1989,4,21,2,Tenis
49420,Vazana,19860504,1986,5,4,2,Tenis
49432,Fischer,19870410,1987,4,10,2,Tenis
49447,Pongracic,19871205,1987,12,5,4,Tenis
49456,Panasik,19870329,1987,3,29,1,Tenis
49457,De Jong,19860829,1986,8,29,3,Tenis
49463,Iwdal,19890512,1989,5,12,2,Tenis
49464,Filipek,19890526,1989,5,26,2,Tenis
49465,Sandberg,19880120,1988,1,20,1,Tenis
49489,Lie,19880223,1988,2,23,1,Tenis
49495,Treglia,19861103,1986,11,3,4,Tenis
49521,Lago Gonzalez,19900801,1990,8,1,3,Tenis
49528,Enright,19870406,1987,4,6,2,Tenis
49545,Palm,19880106,1988,1,6,1,Tenis
49548,Kristiansen,19860527,1986,5,27,2,Tenis
49556,Metham,19880422,1988,4,22,2,Tenis
49737,Petrone,19860430,1986,4,30,2,Tenis
49742,Schmidt,19870801,1987,8,1,3,Tenis
49754,Martinez Torres,19920612,1992,6,12,2,Tenis
49760,Poslusny,19901017,1990,10,17,4,Tenis
49791,Capponi,19930827,1993,8,27,3,Tenis
49798,Marinelli,19860712,1986,7,12,3,Tenis
49823,Mickovic,19980715,1998,7,15,3,Tenis
49831,Devecseri,19860118,1986,1,18,1,Tenis
49841,Makhlouf,19951103,1995,11,3,4,Tenis
49854,Callirgos Caspedes,19980716,1998,7,16,3,Tenis
49867,Simonovic,19980524,1998,5,24,2,Tenis
49881,Stylianou,19960813,1996,8,13,3,Tenis
49904,Hefti,19981003,1998,10,3,4,Tenis
49905,Kunz,19980114,1998,1,14,1,Tenis
49907,Alasfoor,19950705,1995,7,5,3,Tenis
49911,Stubbe,19951121,1995,11,21,4,Tenis
49912,Zhang,19980207,1998,2,7,1,Tenis
49915,Bilis,19990403,1999,4,3,2,Tenis
49919,Rouanet,19960310,1996,3,10,1,Tenis
49920,Mitard,19910924,1991,9,24,3,Tenis
49925,Simoncini,19950303,1995,3,3,1,Tenis
49929,Bernal,19891203,1989,12,3,4,Tenis
49931,Kapoor,19971101,1997,11,1,4,Tenis
49939,Divkovic,19990216,1999,2,16,1,Tenis
49950,Khaddari,19970909,1997,9,9,3,Tenis
49955,Lacap,19980215,1998,2,15,1,Tenis
49956,Davies,19970614,1997,6,14,2,Tenis
49957,Ahmed,19980412,1998,4,12,2,Tenis
49959,Kucherenko,19950502,1995,5,2,2,Tenis
49966,Puertolas Capdevila,19880316,1988,3,16,1,Tenis
49970,Claro,19890409,1989,4,9,2,Tenis
49985,Lopez,19870707,1987,7,7,3,Tenis
49997,Smith,19890107,1989,1,7,1,Tenis
50037,Bekkers,19860307,1986,3,7,1,Tenis
50045,Auruccio,19910120,1991,1,20,1,Tenis
50048,Kuruc,19890219,1989,2,19,1,Tenis
50054,Sejpal,19890217,1989,2,17,1,Tenis
50085,Hegazy,19870820,1987,8,20,3,Tenis
50105,Matyychuk,19880627,1988,6,27,2,Tenis
50115,Jouanny,19870411,1987,4,11,2,Tenis
50128,Vinkis,19870716,1987,7,16,3,Tenis
50140,Semerdjiev,19891104,1989,11,4,4,Tenis
50168,Curlly Woode,19870711,1987,7,11,3,Tenis
50190,Vaglietti,19890505,1989,5,5,2,Tenis
50205,Veretennikov,19900819,1990,8,19,3,Tenis
50213,Van De Ven,19870703,1987,7,3,3,Tenis
50216,Gimferrer,19890808,1989,8,8,3,Tenis
50218,Carter,19880630,1988,6,30,2,Tenis
50231,Valls,19910625,1991,6,25,2,Tenis
50235,Josifovski,19900226,1990,2,26,1,Tenis
50236,Trajkov,19881230,1988,12,30,4,Tenis
50238,Rost,19900727,1990,7,27,3,Tenis
50240,Suselski,19910816,1991,8,16,3,Tenis
50242,Macken,19900428,1990,4,28,2,Tenis
50244,Musella,19891124,1989,11,24,4,Tenis
50248,Camera,19861023,1986,10,23,4,Tenis
50269,Kolesnikov,19860508,1986,5,8,2,Tenis
50280,Tyml,19890526,1989,5,26,2,Tenis
50282,Adamcik,19880220,1988,2,20,1,Tenis
50291,Salort Morro,19901020,1990,10,20,4,Tenis
50297,Conca Carbonell,19880810,1988,8,10,3,Tenis
50298,Hoef,19880117,1988,1,17,1,Tenis
50301,Sanz,19900314,1990,3,14,1,Tenis
50305,Dapunt,19901115,1990,11,15,4,Tenis
50313,Aleksandrov,19890329,1989,3,29,1,Tenis
50320,Christesen,19900721,1990,7,21,3,Tenis
50342,Serag,19880321,1988,3,21,1,Tenis
50366,Ochoa,19880905,1988,9,5,3,Tenis
50367,Vieira,19881010,1988,10,10,4,Tenis
50377,Treglia,19900127,1990,1,27,1,Tenis
50393,Friedrich,19890106,1989,1,6,1,Tenis
50399,Friedman,19861019,1986,10,19,4,Tenis
50409,Valent,19900511,1990,5,11,2,Tenis
50413,Marcelo,19900523,1990,5,23,2,Tenis
50417,Noethel,19880105,1988,1,5,1,Tenis
50426,Pigou,19901030,1990,10,30,4,Tenis
50429,Alvarez,19910608,1991,6,8,2,Tenis
50431,Bouqentar,19910207,1991,2,7,1,Tenis
50438,Martello,19920517,1992,5,17,2,Tenis
50454,Ionescu,19920830,1992,8,30,3,Tenis
50459,Lewicki,19910207,1991,2,7,1,Tenis
50461,Bolsius,19870417,1987,4,17,2,Tenis
50476,Sztrajtman,19900621,1990,6,21,2,Tenis
50479,Gobbi,19910103,1991,1,3,1,Tenis
50481,Jacobs,19900105,1990,1,5,1,Tenis
50488,Arnell,19890613,1989,6,13,2,Tenis
50502,Maksimchyk,19891211,1989,12,11,4,Tenis
50515,Chernykh,19910524,1991,5,24,2,Tenis
50521,Kapralev,19920813,1992,8,13,3,Tenis
50524,Zorkin,19891010,1989,10,10,4,Tenis
50534,Ulrik,19870720,1987,7,20,3,Tenis
50537,Correia Lima,19911113,1991,11,13,4,Tenis
50540,Feitosa,19910416,1991,4,16,2,Tenis
50541,Borghi Silvares De Almeida,19890224,1989,2,24,1,Tenis
50562,Nazir,19910113,1991,1,13,1,Tenis
50566,Alcaide Thomas,19910204,1991,2,4,1,Tenis
50586,Gomez,19920225,1992,2,25,1,Tenis
50593,Santalucia,19910328,1991,3,28,1,Tenis
50596,Drozdov,19920408,1992,4,8,2,Tenis
50603,Romeo,19921014,1992,10,14,4,Tenis
50623,Ayadi,19901005,1990,10,5,4,Tenis
50626,Ceppo,19900321,1990,3,21,1,Tenis
50628,Plecity,19910525,1991,5,25,2,Tenis
50637,Pulgarin Sanchez,19920512,1992,5,12,2,Tenis
50638,Vargas,19910114,1991,1,14,1,Tenis
50639,Calciolari,19910610,1991,6,10,2,Tenis
50646,Potskhveria,19930427,1993,4,27,2,Tenis
50648,Obita,19900610,1990,6,10,2,Tenis
50657,Andjelic,19930525,1993,5,25,2,Tenis
50662,Patrikeev,19930120,1993,1,20,1,Tenis
50664,Janjic,19900507,1990,5,7,2,Tenis
50685,Knop,19931113,1993,11,13,4,Tenis
50690,Wijaya,19911212,1991,12,12,4,Tenis
50695,Soteldo,19930321,1993,3,21,1,Tenis
50702,Gajdek,19931124,1993,11,24,4,Tenis
50703,Milanovic,19930129,1993,1,29,1,Tenis
50705,Malic,19950814,1995,8,14,3,Tenis
50722,Lam,19990903,1999,9,3,3,Tenis
50731,Koutentakis,19961114,1996,11,14,4,Tenis
50732,Castaing,19970218,1997,2,18,1,Tenis
50742,Sabeshinskij,19970422,1997,4,22,2,Tenis
50746,Filanchuk,19960807,1996,8,7,3,Tenis
50750,Horvath,19960415,1996,4,15,2,Tenis
50754,Onufrei,19960912,1996,9,12,3,Tenis
50756,Ortiz Tovar,19980822,1998,8,22,3,Tenis
50761,Seyboth Wild,20000310,2000,3,10,1,Tenis
50763,Roidl,19930510,1993,5,10,2,Tenis
50777,Pous,19971202,1997,12,2,4,Tenis
50780,Adabjou,19990202,1999,2,2,1,Tenis
50782,Guliyev,19960909,1996,9,9,3,Tenis
50788,Hahn,19910812,1991,8,12,3,Tenis
50793,De Marzi,19970827,1997,8,27,3,Tenis
50798,Castaneda,19970516,1997,5,16,2,Tenis
50809,Gonzales Torres,19930312,1993,3,12,1,Tenis
50820,Sanabria,19980918,1998,9,18,3,Tenis
50824,Namanya,19960409,1996,4,9,2,Tenis
50833,Saez Irazusta,19970223,1997,2,23,1,Tenis
50838,Garcia Torrealba,19990312,1999,3,12,1,Tenis
50850,Herress,19990119,1999,1,19,1,Tenis
50877,Zapata Calderon,19980422,1998,4,22,2,Tenis
50887,De Simone,19980123,1998,1,23,1,Tenis
50890,Gbadoe,19991231,1999,12,31,4,Tenis
50900,Nahor,19960111,1996,1,11,1,Tenis
50903,Igamberdyev,19980428,1998,4,28,2,Tenis
50904,Goering,19960426,1996,4,26,2,Tenis
50905,Vacchi,19891016,1989,10,16,4,Tenis
50906,Kapshuk,19970731,1997,7,31,3,Tenis
50909,Bugeaud,19980302,1998,3,2,1,Tenis
50915,Kohler,19960306,1996,3,6,1,Tenis
50916,Himpe,19971205,1997,12,5,4,Tenis
50927,Soni,19970824,1997,8,24,3,Tenis
50934,Barnuevo,19980929,1998,9,29,3,Tenis
50942,Ramakrishnan,19970420,1997,4,20,2,Tenis
50946,Nickels,19970225,1997,2,25,1,Tenis
50948,Muena,19961011,1996,10,11,4,Tenis
50949,Pisani,19860528,1986,5,28,2,Tenis
50957,Esteban Barroso,19960410,1996,4,10,2,Tenis
50960,Karelin,19960924,1996,9,24,3,Tenis
50962,Kerdlaphee,19980507,1998,5,7,2,Tenis
50969,Sidharth,19941231,1994,12,31,4,Tenis
50972,Gregoriou,19960127,1996,1,27,1,Tenis
50973,Moreno,20000328,2000,3,28,1,Tenis
50983,Tomas,20000203,2000,2,3,1,Tenis
50985,Rogic,20000921,2000,9,21,3,Tenis
50987,Candic,20000604,2000,6,4,2,Tenis
50990,Hecimovic,19950316,1995,3,16,1,Tenis
50991,Latifovic,19971016,1997,10,16,4,Tenis
50995,Levin,19981103,1998,11,3,4,Tenis
50999,Gabay,20000612,2000,6,12,2,Tenis
51008,Wogen,19990408,1999,4,8,2,Tenis
51014,Andrei,19991014,1999,10,14,4,Tenis
51025,Slaibi,19950818,1995,8,18,3,Tenis
51028,Davis,19990624,1999,6,24,2,Tenis
51030,Huang,20001114,2000,11,14,4,Tenis
51033,Koch,19990929,1999,9,29,3,Tenis
51036,Kingsmith,19981125,1998,11,25,4,Tenis
51039,Ghader,19960523,1996,5,23,2,Tenis
51041,Mannepalli,19960506,1996,5,6,2,Tenis
51043,Lebedev,19891105,1989,11,5,4,Tenis
51045,Munoz Baroja,19980106,1998,1,6,1,Tenis
51048,Golden,19990821,1999,8,21,3,Tenis
51054,Dahiya,19980324,1998,3,24,1,Tenis
51055,Channathimmiah Honnappa,20001110,2000,11,10,4,Tenis
51057,Cerri,19961028,1996,10,28,4,Tenis
51060,Petrovic,19980129,1998,1,29,1,Tenis
51062,Daskalovic,19980818,1998,8,18,3,Tenis
51063,Hakac,19970305,1997,3,5,1,Tenis
51066,Grubisic,19990317,1999,3,17,1,Tenis
51067,Sultan,19911209,1991,12,9,4,Tenis
51084,Litovchenko,19970630,1997,6,30,2,Tenis
51085,Hoppe,19900321,1990,3,21,1,Tenis
51105,Freimuth,19980207,1998,2,7,1,Tenis
51117,Flores,19941021,1994,10,21,4,Tenis
51125,Sidiropoulos,19930414,1993,4,14,2,Tenis
51128,Gazivoda,19960402,1996,4,2,2,Tenis
51131,Baez Bolanos,19940919,1994,9,19,3,Tenis
51132,Fernandez Del Valle,19971012,1997,10,12,4,Tenis
51134,Palumbo,19960527,1996,5,27,2,Tenis
51135,Blecha,19980630,1998,6,30,2,Tenis
51146,Jertila,20000508,2000,5,8,2,Tenis
51149,Meier,19961221,1996,12,21,4,Tenis
51157,Sormunen,19990809,1999,8,9,3,Tenis
51162,Poth,19950303,1995,3,3,1,Tenis
51182,Arca Costas,20001101,2000,11,1,4,Tenis
51200,Sinner,20010816,2001,8,16,3,Tenis
51202,Modrak,19950605,1995,6,5,2,Tenis
51203,Dessacs,19950410,1995,4,10,2,Tenis
51212,Markovic,19970512,1997,5,12,2,Tenis
51213,Trajkovski,19970901,1997,9,1,3,Tenis
51218,Alvarez De La Villa,19980916,1998,9,16,3,Tenis
51223,Shehab,19990725,1999,7,25,3,Tenis
51225,Nouman,19980201,1998,2,1,1,Tenis
51226,Cheruiyot,19980128,1998,1,28,1,Tenis
51227,Gaddour,20000902,2000,9,2,3,Tenis
51230,Meesommon,19980311,1998,3,11,1,Tenis
51240,Albuszies,19950505,1995,5,5,2,Tenis
51248,Vilaro,19990831,1999,8,31,3,Tenis
51252,Coelho,20000524,2000,5,24,2,Tenis
51253,Vilas,20001204,2000,12,4,4,Tenis
51261,Salari,19890706,1989,7,6,3,Tenis
51267,Sohrabi,19990121,1999,1,21,1,Tenis
51271,Roghani,20010815,2001,8,15,3,Tenis
51276,Lazaro,19930311,1993,3,11,1,Tenis
51277,Gavish,19990225,1999,2,25,1,Tenis
51289,Loccisano,19930819,1993,8,19,3,Tenis
51290,Speziali,19970522,1997,5,22,2,Tenis
51293,Parfenov,19990516,1999,5,16,2,Tenis
51297,Nikitin,19921222,1992,12,22,4,Tenis
51308,Yadav,19990805,1999,8,5,3,Tenis
51310,Mohan,19941228,1994,12,28,4,Tenis
51320,Banov,20000125,2000,1,25,1,Tenis
51321,Joseph,19951027,1995,10,27,4,Tenis
51331,Bamfo,19930420,1993,4,20,2,Tenis
51334,Reis Da Silva,20000326,2000,3,26,1,Tenis
51344,Korkmaz,20000101,2000,1,1,1,Tenis
51345,Kraberger,19980418,1998,4,18,2,Tenis
51346,Turnquest,19981231,1998,12,31,4,Tenis
51352,Vives Marcos,20010413,2001,4,13,2,Tenis
51353,Verhoglyadov,19890514,1989,5,14,2,Tenis
51357,Nielsen,19980524,1998,5,24,2,Tenis
51362,Haessig,19910306,1991,3,6,1,Tenis
51366,Bernabe Franco,19970326,1997,3,26,1,Tenis
51371,Gorgun,20000418,2000,4,18,2,Tenis
51384,Selak,19980312,1998,3,12,1,Tenis
51385,Amilleta Gonzalez,19991115,1999,11,15,4,Tenis
51388,Phadnis,19990429,1999,4,29,2,Tenis
51404,Fortin,19990308,1999,3,8,1,Tenis
51408,Fernandez Espinar,19980616,1998,6,16,2,Tenis
51414,Le Gal Perez,19990122,1999,1,22,1,Tenis
51425,Espinosa,19990116,1999,1,16,1,Tenis
51431,Foo,19980111,1998,1,11,1,Tenis
51433,Pare,19930831,1993,8,31,3,Tenis
51434,Chingono,19961120,1996,11,20,4,Tenis
51437,Solans,19980228,1998,2,28,1,Tenis
51439,Serret Agelet De Saracibar,20000110,2000,1,10,1,Tenis
51442,Rahiminia,19970707,1997,7,7,3,Tenis
51451,Kalchev,19990603,1999,6,3,2,Tenis
51456,Veselic,19980714,1998,7,14,3,Tenis
51457,Del Federico,19991224,1999,12,24,4,Tenis
51458,Petrangeli,19991105,1999,11,5,4,Tenis
51463,Mocanu,19980219,1998,2,19,1,Tenis
51475,Rodrigues,20000211,2000,2,11,1,Tenis
51476,Styler,20000601,2000,6,1,2,Tenis
51478,Trombin,19951020,1995,10,20,4,Tenis
51483,Kimaszewski,19980617,1998,6,17,2,Tenis
51493,De Bruijn,19950615,1995,6,15,2,Tenis
51504,Amer,19940822,1994,8,22,3,Tenis
51511,Villar,19990223,1999,2,23,1,Tenis
51512,Bolis,19971020,1997,10,20,4,Tenis
51519,Lapraille,19990525,1999,5,25,2,Tenis
51520,Vandendooren,19981223,1998,12,23,4,Tenis
51523,Diushembiev,20000929,2000,9,29,3,Tenis
51541,Orazzo,19981214,1998,12,14,4,Tenis
51543,Hunt,19931216,1993,12,16,4,Tenis
51545,Cucka,20020603,2002,6,3,2,Tenis
51546,Melzer,20011210,2001,12,10,4,Tenis
51550,Doria Medina,20001024,2000,10,24,4,Tenis
51552,Popovic,19971016,1997,10,16,4,Tenis
51554,Hlavacka,19991220,1999,12,20,4,Tenis
51559,Vidan,19990105,1999,1,5,1,Tenis
51560,Hristache Zgondea,20001027,2000,10,27,4,Tenis
51561,Altmann,19951130,1995,11,30,4,Tenis
51563,Vedri Asensi,20000517,2000,5,17,2,Tenis
51566,Rynsaardt,19950703,1995,7,3,3,Tenis
51567,Hoeglinger,19870809,1987,8,9,3,Tenis
51568,Hofer,19901127,1990,11,27,4,Tenis
51573,James,19951121,1995,11,21,4,Tenis
51574,Duquesne,19990831,1999,8,31,3,Tenis
51581,Ricciardi,19950614,1995,6,14,2,Tenis
51609,Kulibaba,19990530,1999,5,30,2,Tenis
51614,Friese,19970628,1997,6,28,2,Tenis
51627,Tkemaladze,20000604,2000,6,4,2,Tenis
51635,Stubniak,19980423,1998,4,23,2,Tenis
51638,Ter Maat,19980519,1998,5,19,2,Tenis
51642,Varga,19980327,1998,3,27,1,Tenis
51646,Geenen,19960707,1996,7,7,3,Tenis
51658,Sollie,19980211,1998,2,11,1,Tenis
51662,Stajszczak,20001109,2000,11,9,4,Tenis
51663,Skonieczny,19990309,1999,3,9,1,Tenis
51664,Garwacki,19990610,1999,6,10,2,Tenis
51667,Khalil,19990718,1999,7,18,3,Tenis
51669,Kilani,20000810,2000,8,10,3,Tenis
51673,Van Herck,19990702,1999,7,2,3,Tenis
51675,Grolaux,19980207,1998,2,7,1,Tenis
51683,Rennie,20000111,2000,1,11,1,Tenis
51684,Lerby,20011107,2001,11,7,4,Tenis
51688,Guarin,20000929,2000,9,29,3,Tenis
51689,Kravchenko,20000728,2000,7,28,3,Tenis
51692,Gross,19991111,1999,11,11,4,Tenis
51693,Santarossa,19990123,1999,1,23,1,Tenis
51696,Maia,20010401,2001,4,1,2,Tenis
51704,Keki,20000421,2000,4,21,2,Tenis
51708,Marozsan,19991008,1999,10,8,4,Tenis
51713,Chen,19991027,1999,10,27,4,Tenis
51714,Moreira,19960516,1996,5,16,2,Tenis
51715,Moreira,19980912,1998,9,12,3,Tenis
51716,Kalocsa,19960109,1996,1,9,1,Tenis
51721,Vojtischek,19900605,1990,6,5,2,Tenis
51727,Langmajer,19990821,1999,8,21,3,Tenis
51728,Kuenkler,20010126,2001,1,26,1,Tenis
51734,Barz,19950726,1995,7,26,3,Tenis
51738,Steinorth,19990122,1999,1,22,1,Tenis
51751,Quesada,19890526,1989,5,26,2,Tenis
51752,Montufar,19981111,1998,11,11,4,Tenis
51757,Nunez Mendoza,20000128,2000,1,28,1,Tenis
51758,Postay,19961121,1996,11,21,4,Tenis
51761,Shepheard,20000829,2000,8,29,3,Tenis
51764,Yusif,19971203,1997,12,3,4,Tenis
51765,Alabdullah,20020323,2002,3,23,1,Tenis
51770,Soria Forcada,19990117,1999,1,17,1,Tenis
51774,Peruzzi,19990924,1999,9,24,3,Tenis
51775,Zeppieri,20011207,2001,12,7,4,Tenis
51779,Tiainen,20000816,2000,8,16,3,Tenis
51780,Tiainen,19990909,1999,9,9,3,Tenis
51781,Simaioforidis,19990403,1999,4,3,2,Tenis
51782,Brees,19980406,1998,4,6,2,Tenis
51783,Antal,20000414,2000,4,14,2,Tenis
51795,Gonzalez Retana,20000126,2000,1,26,1,Tenis
51796,Irizarry,19920302,1992,3,2,1,Tenis
51799,Soares Valinho,19980507,1998,5,7,2,Tenis
51805,Trapani,19990116,1999,1,16,1,Tenis
51808,Aaes,19980219,1998,2,19,1,Tenis
51820,Tavarez Pichardo,19990804,1999,8,4,3,Tenis
51822,Guzman,20010531,2001,5,31,2,Tenis
51824,Jenicek,19991214,1999,12,14,4,Tenis
51825,Solar,19990607,1999,6,7,2,Tenis
51827,Aracena,19960928,1996,9,28,3,Tenis
51850,Sanson,20001204,2000,12,4,4,Tenis
51852,Manzo Monsech,19971220,1997,12,20,4,Tenis
51855,Coulaud,19980323,1998,3,23,1,Tenis
51856,Labrador,20000205,2000,2,5,1,Tenis
51865,Mavlyudov,19990705,1999,7,5,3,Tenis
51888,Savin,19990811,1999,8,11,3,Tenis
51897,Quinzi,20010408,2001,4,8,2,Tenis
51901,Batalla Diez,19990810,1999,8,10,3,Tenis
51904,Nikolas,19981116,1998,11,16,4,Tenis
51910,Stokman,20000521,2000,5,21,2,Tenis
51912,Van Vliet,19980322,1998,3,22,1,Tenis
51915,Zhao,20000301,2000,3,1,1,Tenis
51930,Vallim,19990817,1999,8,17,3,Tenis
51933,Vandeweghe,20000112,2000,1,12,1,Tenis
51938,Akhmadjonov,19970609,1997,6,9,2,Tenis
51944,Hofmann,20010122,2001,1,22,1,Tenis
51945,Nunez Mendoza,20000128,2000,1,28,1,Tenis
51946,Carrera Hidalgo,19931230,1993,12,30,4,Tenis
51948,Jones,19980114,1998,1,14,1,Tenis
51950,Hazawa,19990412,1999,4,12,2,Tenis
52156,Erel,20000925,2000,9,25,3,Tenis
52161,M Rifqi,19990123,1999,1,23,1,Tenis
52166,Kovapitukted,19991205,1999,12,5,4,Tenis
52179,Kienzle,19940630,1994,6,30,2,Tenis
52180,Wiesner,19960115,1996,1,15,1,Tenis
52185,Solbas,19990302,1999,3,2,1,Tenis
52190,Jesus,19980928,1998,9,28,3,Tenis
52200,Maulenov,20000530,2000,5,30,2,Tenis
52201,Jelezovski,19980308,1998,3,8,1,Tenis
52203,Althaf Dhaifullah,20001119,2000,11,19,4,Tenis
52206,Turgut,19990403,1999,4,3,2,Tenis
52207,Alam,19980709,1998,7,9,3,Tenis
52210,Eqbal,19980117,1998,1,17,1,Tenis
52212,Hidayat,20000420,2000,4,20,2,Tenis
52213,Weber,19920509,1992,5,9,2,Tenis
52214,Sharma,19970123,1997,1,23,1,Tenis
52215,Somani,19991202,1999,12,2,4,Tenis
52217,Singh,19960226,1996,2,26,1,Tenis
52218,Talom,19981124,1998,11,24,4,Tenis
52221,Pietsch,19980603,1998,6,3,2,Tenis
52222,Stroe,19980218,1998,2,18,1,Tenis
52223,Wargocki,19960504,1996,5,4,2,Tenis
52237,Ballekere Ravikumar,19980117,1998,1,17,1,Tenis
52240,Ajdukovic,20010205,2001,2,5,1,Tenis
52242,Furuta,19960425,1996,4,25,2,Tenis
52249,Tiwari,19980122,1998,1,22,1,Tenis
52251,Aycart,19990902,1999,9,2,3,Tenis
52266,Vylegzhanin,20000418,2000,4,18,2,Tenis
52267,Riepkin,19970728,1997,7,28,3,Tenis
52268,Djurasovic,19980721,1998,7,21,3,Tenis
52270,Kritakara,19930603,1993,6,3,2,Tenis
52275,Tajima,20000921,2000,9,21,3,Tenis
52276,Skorilas,20000316,2000,3,16,1,Tenis
52280,Raj J S,19930203,1993,2,3,1,Tenis
52285,Suler,19991013,1999,10,13,4,Tenis
52290,Eminefendic,20011209,2001,12,9,4,Tenis
52300,Soares,20000426,2000,4,26,2,Tenis
52304,Biloborodko,20010507,2001,5,7,2,Tenis
52305,Bakkar,20000202,2000,2,2,1,Tenis
52308,San Andres Aguado,20000419,2000,4,19,2,Tenis
52311,Menexelis,20010323,2001,3,23,1,Tenis
52312,Niculae,20000428,2000,4,28,2,Tenis
52316,Von Hafe Perez,19981011,1998,10,11,4,Tenis
52320,Karimov,20010530,2001,5,30,2,Tenis
52324,Schramm,19970322,1997,3,22,1,Tenis
52325,Marta,19970316,1997,3,16,1,Tenis
52326,Alo,20010801,2001,8,1,3,Tenis
52329,Roudil,19860428,1986,4,28,2,Tenis
52332,Frisk,19971212,1997,12,12,4,Tenis
52367,Paty,19991004,1999,10,4,4,Tenis
52373,Crocetti,19960511,1996,5,11,2,Tenis
52375,Pleva,20010823,2001,8,23,3,Tenis
52377,Mugelli,20000319,2000,3,19,1,Tenis
52384,Paramatmuni Venkata,19980810,1998,8,10,3,Tenis
52386,Varga Toth,19980916,1998,9,16,3,Tenis
52389,Anvarkhodjaev,19981108,1998,11,8,4,Tenis
52391,Soyler,19990816,1999,8,16,3,Tenis
52394,Sengul,20011030,2001,10,30,4,Tenis
52400,Turyev,20000918,2000,9,18,3,Tenis
52408,Subasic,19990713,1999,7,13,3,Tenis
52412,Wang,20000403,2000,4,3,2,Tenis
52413,Reynolds,20000104,2000,1,4,1,Tenis
52416,Dica,20010429,2001,4,29,2,Tenis
52417,Durnescu,19990320,1999,3,20,1,Tenis
52420,Sarudiansky,19950912,1995,9,12,3,Tenis
52422,Cronje,20000922,2000,9,22,3,Tenis
52427,Chigaazira,19980429,1998,4,29,2,Tenis
52428,Kotecha,20000328,2000,3,28,1,Tenis
52438,De Jong,20000531,2000,5,31,2,Tenis
52440,Seurin,19970512,1997,5,12,2,Tenis
52448,Fairbanks,19960212,1996,2,12,1,Tenis
52451,Chan,20000113,2000,1,13,1,Tenis
52454,An,19970513,1997,5,13,2,Tenis
52458,Lane,20010102,2001,1,2,1,Tenis
52459,Breitenberger,19871015,1987,10,15,4,Tenis
52462,Polmans,20000110,2000,1,10,1,Tenis
52484,Marek,20010527,2001,5,27,2,Tenis
52494,Sikorski,19990128,1999,1,28,1,Tenis
52496,Smirnov,19970509,1997,5,9,2,Tenis
52500,Pedretti,19930310,1993,3,10,1,Tenis
52502,Corrao,19970409,1997,4,9,2,Tenis
52505,Dong,19981105,1998,11,5,4,Tenis
52506,El Mesbahi,20010222,2001,2,22,1,Tenis
52507,Saadi,20010126,2001,1,26,1,Tenis
52508,Mouktabil,19990223,1999,2,23,1,Tenis
52511,Oberleitner,19990805,1999,8,5,3,Tenis
52520,Krcma,19990906,1999,9,6,3,Tenis
52521,Svrcina,20021002,2002,10,2,4,Tenis
52526,Coskun,20000113,2000,1,13,1,Tenis
52528,Jianu,19990121,1999,1,21,1,Tenis
52529,Palosi,20000128,2000,1,28,1,Tenis
52538,Gaber,20000628,2000,6,28,2,Tenis
52542,Mugtasimov,19990605,1999,6,5,2,Tenis
52545,Musetti,20020303,2002,3,3,1,Tenis
52546,Castellanos,20000116,2000,1,16,1,Tenis
52569,Den Toom,19950511,1995,5,11,2,Tenis
52576,Meneguim,19991022,1999,10,22,4,Tenis
52577,Sala,19961017,1996,10,17,4,Tenis
